order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
8142,200,Trinity,240,Nightwear,Clothing,Wallet,21,8950,2022-12-29 07:17:25,UK,Manchester,www.ebay.in,36427,N,Timeout
8143,125,Trinity,210,Chopping Board,Home & Kitchen,Internet Banking,27,3826,2022-04-25 09:19:06,USA,Boston,www.ebay.in,85031,Y,
8144,197,Neo,210,Measuring Cups,Home & Kitchen,Card,2,6435,2021-10-23 21:00:41,USA,New York,www.tatacliq.com,83030,Y,
8145,140,Neo,243,Coffee Maker,Home & Kitchen,Internet Banking,21,8359,2023-09-02 23:01:45,Australia,Melbourne,www.ebay.in,86717,N,Timeout
8146,182,Neo,264,Camera,Electronics,Internet Banking,9,5850,2022-07-13 18:41:08,Australia,Melbourne,www.ebay.in,86793,N,Invalid CVV
8147,191,Trinity,212,Paper Cutter,Stationery,Card,12,2006,2021-04-24 21:58:36,UK,Manchester,www.flipkart.com,60967,Y,
8148,149,Trinity,262,Comics,Books,Wallet,-17,1524,2021-02-01 14:14:10,Germany,Munich,www.flipkart.com,67340,N,Timeout
8149,193,John Smith,258,Camera,Electronics,Wallet,22,5651,2021-01-16 05:10:38,Australia,Melbourne,www.tatacliq.com,37738,N,Insufficient Funds
8150,127,Neo,228,Hoodies,Clothing,Wallet,7,6494,2023-08-20 17:41:44,UK,Manchester,www.amazon.com,91408,N,Insufficient Funds
8151,132,Trinity,256,File Folder,Stationery,Internet Banking,20,2931,2021-06-24 05:06:30,Australia,Brisbane,www.tatacliq.com,27631,N,Insufficient Funds
8152,182,Joe Smith,231,Food Storage Containers,Home & Kitchen,Wallet,27,5185,2021-08-28 03:58:14,USA,Chicago,www.tatacliq.com,30505,N,Timeout
8153,117,Neo,208,Skirts,Clothing,UPI,47,1817,2022-01-13 22:12:49,UK,Manchester,www.tatacliq.com,72669,N,Invalid CVV
8154,133,John Smith,280,Suits,Clothing,UPI,2,8582,2021-10-07 04:49:32,India,Bengaluru,www.amazon.com,75414,N,Insufficient Funds
8155,123,Trinity,224,Jeans,Clothing,Wallet,29,4785,2021-04-17 05:57:31,UK,London,www.amazon.com,37727,Y,
8156,177,Mary Jane,245,Notebook,Stationery,Internet Banking,46,141,2021-07-18 06:21:10,Germany,Hamburg,www.flipkart.com,92859,Y,
8157,143,Neo,280,Science Fiction,Books,Internet Banking,20,5335,2021-01-15 04:42:29,UK,London,www.tatacliq.com,36800,N,Invalid CVV
8158,174,Trinity,300,Mixing Bowls,Home & Kitchen,Card,31,2790,2022-08-14 14:34:23,UK,London,www.flipkart.com,94055,N,Invalid CVV
8159,140,Mary Jane,269,Chopping Board,Home & Kitchen,Wallet,20,5488,2021-08-30 00:06:52,Australia,Brisbane,www.flipkart.com,71499,N,Timeout
8160,135,Joe Smith,280,Food Storage Containers,Home & Kitchen,UPI,19,2950,2021-05-03 23:10:05,Australia,Brisbane,www.flipkart.com,25133,N,Insufficient Funds
8161,174,Neo,283,Drone,Electronics,UPI,26,2944,2023-01-19 14:40:23,India,Mumbai,www.tatacliq.com,99679,N,Insufficient Funds
8162,134,Neo,237,Paper Clips,Stationery,UPI,46,4558,2023-01-01 00:00:00,Australia,Brisbane,www.ebay.in,49006,Y,
8163,179,Neo,247,Glasses,Home & Kitchen,UPI,24,6172,2023-01-01 00:00:00,Germany,Hamburg,www.tatacliq.com,42011,Y,
8164,164,Mary Jane,223,Textbooks,Books,Card,-13,6231,2021-07-18 06:25:00,Germany,Hamburg,www.amazon.com,72133,Y,
8165,197,Neo,284,Jeans,Clothing,Internet Banking,3,543,2021-04-05 00:45:29,USA,Chicago,www.amazon.com,29208,Y,
8166,106,Neo,285,Eraser,Stationery,Internet Banking,40,5638,2023-09-11 21:52:53,India,Mumbai,www.flipkart.com,87824,Y,
8167,197,Neo,260,Plates,Home & Kitchen,Wallet,13,470,2023-03-30 06:22:48,UK,London,www.amazon.com,73957,N,Invalid CVV
8168,120,Trinity,203,Highlighters,Stationery,UPI,3,8172,2021-08-27 12:40:01,UK,Oxford,www.flipkart.com,81719,Y,
8169,183,Trinity,255,External Hard Drive,Electronics,Wallet,14,7264,2023-06-07 01:22:07,USA,New York,www.flipkart.com,59891,Y,
8170,111,Joe Smith,212,Notebook,Stationery,Card,43,8100,2022-03-20 11:44:14,India,Mumbai,www.ebay.in,82156,N,Insufficient Funds
8171,147,John Smith,227,Toaster,Home & Kitchen,Wallet,34,5476,2023-01-29 20:44:12,UK,Manchester,www.tatacliq.com,26236,N,Insufficient Funds
8172,172,John Smith,214,Chopping Board,Home & Kitchen,Card,13,7229,2023-05-12 05:19:49,USA,Chicago,www.amazon.com,25975,Y,
8173,128,Mary Jane,241,Smartphone,Electronics,Card,50,1341,2023-09-17 14:35:47,India,Indore,www.tatacliq.com,32402,Y,
8174,194,,227,External Hard Drive,Electronics,Card,9,5348,2023-08-28 01:59:52,Australia,Melbourne,www.tatacliq.com,25254,Y,
8175,191,Joe Smith,210,Pencil Sharpener,Stationery,Wallet,8,1317,2023-06-16 00:42:36,UK,Oxford,www.flipkart.com,89531,N,Timeout
8176,134,John Smith,249,File Folder,Stationery,Card,43,5610,2021-09-12 04:20:32,USA,Chicago,www.flipkart.com,87042,Y,
8177,171,Joe Smith,213,Non-fiction,Books,Internet Banking,27,7091,2022-08-20 00:13:10,UK,Oxford,www.tatacliq.com,67272,N,Invalid CVV
8178,109,Neo,233,Portable Charger,Electronics,UPI,27,1964,2023-05-12 13:38:13,USA,New York,www.flipkart.com,60828,Y,
8179,147,Joe Smith,300,Tablet,Electronics,Card,8,5215,2021-05-14 14:11:05,Australia,Sydney,www.ebay.in,62074,Y,
8180,193,Joe Smith,202,Coffee Maker,Home & Kitchen,Internet Banking,12,4192,2021-12-05 22:05:50,Australia,Sydney,www.amazon.com,93360,Y,
8181,122,Mary Jane,214,Paper Cutter,Stationery,Internet Banking,40,7453,2023-07-12 00:56:16,India,Bengaluru,www.flipkart.com,26898,N,Invalid CVV
8182,106,Trinity,213,Mugs,Home & Kitchen,Card,25,5902,2021-04-05 08:42:46,USA,Chicago,www.amazon.com,68429,N,Insufficient Funds
8183,145,Joe Smith,253,Paper Cutter,Stationery,Internet Banking,39,6671,2023-05-28 21:42:49,Germany,Hamburg,www.tatacliq.com,96322,N,Invalid CVV
8184,161,Joe Smith,296,Bluetooth Speaker,Electronics,Internet Banking,10,5931,2023-10-29 14:25:01,India,Mumbai,www.amazon.com,91089,N,Insufficient Funds
8185,175,Mary Jane,277,Projector,Electronics,Wallet,37,4521,2021-10-30 01:54:47,USA,New York,www.amazon.com,73605,Y,
8186,109,Trinity,267,Blender,Home & Kitchen,UPI,39,5768,2021-06-19 05:11:46,Germany,Munich,www.amazon.com,73897,Y,
8187,182,John Smith,281,Non-fiction,Books,UPI,7,1394,2021-03-16 04:57:11,USA,Boston,www.tatacliq.com,86744,Y,
8188,179,Neo,226,External Hard Drive,Electronics,Internet Banking,20,8209,2021-05-09 12:09:15,India,Indore,www.flipkart.com,53715,N,Timeout
8189,155,John Smith,289,External Hard Drive,Electronics,UPI,50,2555,2021-08-08 23:31:31,Australia,Brisbane,www.amazon.com,55223,Y,
8190,166,Trinity,288,Chopping Board,Home & Kitchen,Wallet,30,4806,2022-07-07 05:57:54,USA,New York,www.tatacliq.com,66264,Y,
8191,123,John Smith,225,Blender,Home & Kitchen,UPI,12,7549,2021-12-18 16:23:00,USA,New York,www.amazon.com,87983,N,Insufficient Funds
8192,143,John Smith,217,Binder,Stationery,Internet Banking,41,4176,2022-01-27 11:16:42,UK,London,www.amazon.com,35352,N,Insufficient Funds
8193,195,Mary Jane,291,Fitness Tracker,Electronics,UPI,2,2247,2023-05-17 00:53:05,UK,Manchester,www.flipkart.com,53762,Y,
8194,117,Neo,298,Historical Fiction,Books,UPI,35,6085,2022-01-15 21:27:51,India,Indore,www.amazon.com,56054,N,Insufficient Funds
8195,190,Joe Smith,226,Children's Books,Books,UPI,38,1396,2021-03-18 08:01:55,UK,London,www.flipkart.com,65091,N,Insufficient Funds
8196,129,John Smith,292,Monitor,Electronics,Internet Banking,-24,6883,2022-03-29 18:14:27,India,Bengaluru,www.flipkart.com,62168,Y,
8197,174,Trinity,281,Measuring Cups,Home & Kitchen,Wallet,20,6910,2021-04-05 07:18:58,UK,London,www.amazon.com,14556,Y,
8198,132,Mary Jane,299,Jeans,Clothing,Internet Banking,31,2670,2022-11-16 17:31:37,USA,Chicago,www.ebay.in,99520,Y,
8199,141,Trinity,262,Graphic Novels,Books,Internet Banking,43,9852,2022-08-21 01:37:04,Germany,Munich,www.amazon.com,56818,N,Invalid CVV
8200,166,Mary Jane,206,Coffee Maker,Home & Kitchen,Internet Banking,39,9237,2021-09-20 06:38:58,Germany,Hamburg,www.amazon.com,83999,Y,
8201,161,Mary Jane,228,Wireless Router,Electronics,Card,43,3105,2021-03-28 10:17:40,India,Indore,www.amazon.com,46781,Y,
8202,132,Neo,282,Thrillers,Books,Wallet,33,4521,2021-10-25 23:48:37,UK,Manchester,www.ebay.in,13650,Y,
8203,200,Trinity,229,Jackets,Clothing,Wallet,31,2899,2022-12-11 07:50:23,Australia,Melbourne,www.amazon.com,90912,N,Invalid CVV
8204,187,Mary Jane,200,Pencils,Stationery,Internet Banking,37,8465,2022-10-19 20:58:24,USA,Boston,www.flipkart.com,78442,Y,
8205,151,Mary Jane,215,Horror,Books,Card,46,9242,2023-04-23 19:36:18,India,Indore,www.amazon.com,64539,N,Timeout
8206,112,Joe Smith,219,Pens,Stationery,Card,12,684,2022-04-30 07:17:28,Germany,Berlin,www.amazon.com,94132,Y,
8207,114,Mary Jane,298,Ruler,Stationery,Card,20,5577,2021-12-03 18:46:37,Australia,Sydney,www.ebay.in,39318,Y,
8208,161,Trinity,239,Paper Cutter,Stationery,Wallet,11,211,2021-11-22 05:15:17,UK,London,www.amazon.com,81697,N,Insufficient Funds
8209,184,Joe Smith,278,Smartwatch,Electronics,Internet Banking,13,1507,2022-09-18 14:51:13,Australia,Sydney,www.ebay.in,77433,N,Insufficient Funds
8210,178,,238,Highlighters,Stationery,Wallet,25,6348,2023-06-25 00:05:37,USA,New York,www.amazon.com,11713,Y,
8211,142,Trinity,225,Pencils,Stationery,Internet Banking,-31,2333,2021-06-21 18:51:14,USA,Boston,www.tatacliq.com,54457,Y,
8212,131,John Smith,256,Comics,Books,UPI,35,4966,2023-01-01 00:00:00,India,Mumbai,www.amazon.com,86159,Y,
8213,121,Trinity,264,Young Adult,Books,Internet Banking,2,1215,2021-12-12 07:12:39,UK,Manchester,www.flipkart.com,42116,Y,
8214,144,Neo,286,Classics,Books,UPI,36,1203,2022-11-10 22:39:51,UK,Oxford,www.amazon.com,88900,N,Timeout
8215,164,Trinity,277,Bluetooth Earbuds,Electronics,Internet Banking,46,4393,2022-06-04 08:55:32,USA,Chicago,www.flipkart.com,46482,N,Timeout
8216,118,John Smith,247,Dresses,Clothing,Wallet,47,7167,2022-07-11 01:37:55,Australia,Brisbane,www.flipkart.com,94571,Y,
8217,188,Neo,236,Tablet,Electronics,UPI,27,7849,2022-04-30 20:05:30,UK,London,www.tatacliq.com,91187,N,Invalid CVV
8218,103,Trinity,278,Calculator,Stationery,UPI,9,2284,2021-01-08 08:20:07,India,Bengaluru,www.amazon.com,39608,N,Invalid CVV
8219,123,John Smith,271,Bluetooth Speaker,Electronics,Card,3,5829,2022-04-08 17:23:43,USA,Boston,www.flipkart.com,54824,N,Insufficient Funds
8220,147,Mary Jane,299,Toaster,Home & Kitchen,Internet Banking,47,8475,2023-06-09 10:41:28,Germany,Munich,www.flipkart.com,45002,Y,
8221,144,John Smith,277,Camera,Electronics,UPI,10,1418,2021-10-22 16:30:50,Germany,Hamburg,www.amazon.com,71959,N,Invalid CVV
8222,104,Trinity,282,Mystery,Books,Card,46,4336,2023-05-30 06:23:15,Germany,Berlin,www.flipkart.com,37604,N,Invalid CVV
8223,143,John Smith,267,Oven Mitts,Home & Kitchen,Internet Banking,35,6808,2022-11-04 02:50:25,Australia,Brisbane,www.ebay.in,29187,Y,
8224,200,Mary Jane,263,Fiction,Books,Internet Banking,20,9001,2021-11-15 02:00:46,USA,Chicago,www.tatacliq.com,38622,N,Timeout
8225,157,Mary Jane,263,Chopping Board,Home & Kitchen,Internet Banking,10,8746,2023-07-19 12:12:23,Germany,Munich,www.ebay.in,42250,Y,
8226,172,John Smith,226,Blouses,Clothing,Card,-32,8381,2022-05-23 04:36:09,Germany,Hamburg,www.flipkart.com,70255,Y,
8227,119,Mary Jane,235,Portable Charger,Electronics,UPI,42,9958,2023-08-09 21:17:04,UK,London,www.amazon.com,28107,Y,
8228,173,Joe Smith,204,Paper Clips,Stationery,Wallet,48,2031,2023-02-01 03:09:23,UK,Manchester,www.tatacliq.com,83173,N,Invalid CVV
8229,103,John Smith,206,Thrillers,Books,Internet Banking,30,3491,2023-06-23 10:49:09,USA,Chicago,www.amazon.com,80232,Y,
8230,181,Joe Smith,263,Plates,Home & Kitchen,Internet Banking,20,4101,2022-09-20 18:13:05,UK,Manchester,www.ebay.in,80130,N,Insufficient Funds
8231,141,Trinity,242,Nightwear,Clothing,UPI,23,14,2022-07-13 00:15:01,UK,London,www.flipkart.com,95893,N,Timeout
8232,148,Trinity,224,Bluetooth Speaker,Electronics,UPI,16,9871,2022-06-19 06:43:55,USA,Chicago,www.tatacliq.com,75453,Y,
8233,152,Trinity,267,Headphones,Electronics,UPI,14,1176,2023-01-01 00:00:00,Germany,Hamburg,www.amazon.com,31993,N,Insufficient Funds
8234,183,John Smith,300,Textbooks,Books,Wallet,50,8434,2022-07-25 09:39:59,Australia,Brisbane,www.amazon.com,38909,N,Insufficient Funds
8235,106,Mary Jane,286,Sportswear,Clothing,Internet Banking,6,4846,2023-04-26 10:48:51,India,Bengaluru,www.ebay.in,47789,N,Invalid CVV
8236,181,Joe Smith,299,Cookware,Home & Kitchen,UPI,48,8041,2022-12-14 09:20:06,USA,Boston,www.ebay.in,46115,Y,
8237,167,Joe Smith,254,Sweaters,Clothing,UPI,38,10000,2021-03-31 20:53:11,Germany,Hamburg,www.tatacliq.com,58276,Y,
8238,130,Neo,270,Dresses,Clothing,UPI,49,1259,2022-10-18 22:42:14,Australia,Brisbane,www.tatacliq.com,58949,N,Timeout
8239,119,Neo,213,USB Flash Drive,Electronics,Wallet,4,4611,2022-12-14 10:00:52,India,Bengaluru,www.tatacliq.com,54440,Y,
8240,133,John Smith,291,Memoir,Books,Card,27,566,2022-06-10 23:56:33,Germany,Berlin,www.ebay.in,86505,N,Timeout
8241,192,Trinity,200,Mystery,Books,Card,43,9236,2021-03-13 01:38:08,UK,London,www.ebay.in,17277,N,Timeout
8242,137,Trinity,205,Sportswear,Clothing,Card,4,9004,2021-06-03 16:04:30,India,Mumbai,www.ebay.in,68179,Y,
8243,131,Trinity,239,Glue Stick,Stationery,UPI,30,1102,2023-01-20 23:19:29,Australia,Brisbane,www.amazon.com,75358,Y,
8244,146,Mary Jane,289,Children's Books,Books,Wallet,21,7341,2022-06-18 16:52:56,India,Indore,www.tatacliq.com,36270,Y,
8245,156,Mary Jane,245,Travel Books,Books,UPI,13,7635,2022-08-24 12:57:42,Australia,Melbourne,www.tatacliq.com,14064,Y,
8246,135,Neo,278,Glue Stick,Stationery,UPI,18,1087,2023-02-27 17:46:16,India,Indore,www.amazon.com,43274,Y,
8247,181,Trinity,211,Tablet,Electronics,UPI,23,2831,2021-10-31 00:28:09,Australia,Sydney,www.amazon.com,19680,N,Timeout
8248,134,Joe Smith,210,T-Shirts,Clothing,Card,11,5137,2021-08-16 14:31:09,USA,Chicago,www.flipkart.com,11055,N,Timeout
8249,200,John Smith,216,Smartphone,Electronics,Wallet,29,3355,2023-04-30 04:52:06,USA,New York,www.amazon.com,30810,N,Timeout
8250,147,Mary Jane,242,Glue Stick,Stationery,UPI,1,8276,2023-01-25 11:56:47,UK,Manchester,www.tatacliq.com,66239,N,Invalid CVV
8251,194,Mary Jane,204,Biography,Books,Card,1,6639,2023-10-30 00:44:06,Germany,Berlin,www.flipkart.com,10719,N,Insufficient Funds
8252,113,Trinity,200,Skirts,Clothing,Internet Banking,24,5455,2023-05-24 12:23:18,USA,Boston,www.amazon.com,30937,Y,
8253,155,Joe Smith,246,Calculator,Stationery,Internet Banking,50,4337,2022-05-07 23:56:22,USA,Chicago,www.flipkart.com,13821,Y,
8254,120,Neo,291,Skirts,Clothing,Wallet,41,3992,2023-03-08 12:47:54,USA,New York,www.flipkart.com,94556,Y,
8255,193,,283,Horror,Books,Internet Banking,3,2854,2023-08-26 12:50:20,UK,Manchester,www.tatacliq.com,64721,Y,
8256,175,Neo,286,Pencils,Stationery,UPI,17,1451,2021-03-21 11:44:03,USA,Chicago,www.amazon.com,39262,N,Insufficient Funds
8257,116,Mary Jane,276,Science Fiction,Books,Card,36,6092,2023-06-24 01:42:21,India,Mumbai,www.amazon.com,82070,Y,
8258,101,John Smith,293,Air Fryer,Home & Kitchen,UPI,14,8711,2022-12-16 00:33:23,India,Bengaluru,www.flipkart.com,15417,Y,
8259,145,Joe Smith,250,Portable Charger,Electronics,Wallet,28,5949,2021-09-20 05:54:58,Germany,Hamburg,www.ebay.in,47471,N,Insufficient Funds
8260,200,Neo,233,Letter Opener,Stationery,Internet Banking,4,4750,2023-10-19 13:14:23,UK,Manchester,www.flipkart.com,15558,Y,
8261,182,Joe Smith,239,Whiteboard Markers,Stationery,Wallet,25,356,2021-01-02 07:22:10,India,Bengaluru,www.flipkart.com,81431,N,Timeout
8262,144,Neo,269,Microwave,Home & Kitchen,Invalid,40,5285,2021-07-29 17:49:51,India,Bengaluru,www.flipkart.com,32443,N,Insufficient Funds
8263,200,Joe Smith,256,Suits,Clothing,Wallet,2,9589,2023-01-01 00:00:00,UK,London,www.tatacliq.com,67670,N,Timeout
8264,155,Joe Smith,260,Sticky Notes,Stationery,Card,32,6670,2022-06-12 22:43:25,UK,Oxford,www.tatacliq.com,90465,N,Invalid CVV
8265,192,Joe Smith,273,Suits,Clothing,Wallet,11,6445,2022-04-27 13:22:32,India,Mumbai,www.flipkart.com,16338,N,Invalid CVV
8266,135,Joe Smith,217,Biography,Books,Internet Banking,37,6601,2022-06-16 20:46:48,India,Mumbai,www.flipkart.com,37261,N,Insufficient Funds
8267,112,,293,Pencil Sharpener,Stationery,Wallet,20,4644,2021-01-07 09:41:36,Australia,Melbourne,www.ebay.in,20361,N,Invalid CVV
8268,200,Neo,210,Pants,Clothing,Wallet,8,9668,2021-12-17 11:47:21,Australia,Brisbane,www.ebay.in,31487,Y,
8269,152,Mary Jane,283,Blouses,Clothing,Wallet,7,6742,2023-01-01 00:00:00,Germany,Munich,www.amazon.com,65969,Y,
8270,104,John Smith,206,Binder,Stationery,Internet Banking,22,9881,2023-06-26 16:32:17,USA,Chicago,www.ebay.in,41555,Y,
8271,146,Joe Smith,269,Nightwear,Clothing,Card,3,356,2023-01-31 04:34:45,UK,London,www.amazon.com,94247,Y,
8272,192,Trinity,246,Glue Stick,Stationery,Internet Banking,8,7516,2022-03-18 04:02:25,Australia,Brisbane,www.ebay.in,34905,Y,
8273,145,Joe Smith,266,Wireless Router,Electronics,Internet Banking,35,6636,2021-06-01 22:48:05,Australia,Sydney,www.tatacliq.com,81847,N,Insufficient Funds
8274,132,John Smith,288,Pencils,Stationery,Card,15,9957,2022-06-19 20:31:15,India,Bengaluru,www.amazon.com,60930,N,Timeout
8275,127,Neo,204,Nightwear,Clothing,Card,13,8986,2022-02-27 00:09:31,UK,Oxford,www.flipkart.com,68906,Y,
8276,115,Neo,291,Coats,Clothing,Wallet,2,1302,2021-07-27 05:11:48,USA,Chicago,www.amazon.com,20924,N,Timeout
8277,192,Mary Jane,232,Eraser,Stationery,Internet Banking,8,9512,2023-03-23 09:14:09,India,Mumbai,www.tatacliq.com,97537,Y,
8278,162,Joe Smith,275,Pants,Clothing,UPI,-41,903,2021-11-08 22:56:37,India,Indore,www.amazon.com,97064,N,Insufficient Funds
8279,112,John Smith,265,Comics,Books,Internet Banking,13,1872,2021-04-26 03:48:03,Germany,Munich,www.tatacliq.com,99447,N,Invalid CVV
8280,126,John Smith,276,Pencil Sharpener,Stationery,UPI,16,964,2023-09-02 21:06:08,Australia,Sydney,www.ebay.in,30427,Y,
8281,154,Neo,231,Poetry,Books,Wallet,12,4622,2021-07-29 08:33:25,Australia,Brisbane,www.ebay.in,17887,Y,
8282,137,Trinity,240,Blouses,Clothing,Internet Banking,15,8766,2022-09-06 02:48:26,UK,London,www.amazon.com,37911,N,Insufficient Funds
8283,140,Trinity,205,Projector,Electronics,Wallet,50,2999,2023-01-28 05:35:10,India,Indore,www.tatacliq.com,38721,N,Insufficient Funds
8284,122,Trinity,249,Mixing Bowls,Home & Kitchen,UPI,29,1548,2021-09-28 19:56:04,India,Bengaluru,www.tatacliq.com,50032,Y,
8285,193,Mary Jane,285,Bluetooth Speaker,Electronics,Internet Banking,35,374,2021-12-03 23:43:18,India,Indore,www.amazon.com,19534,N,Insufficient Funds
8286,188,Trinity,205,Smartwatch,Electronics,Invalid,24,3150,2021-02-02 15:10:18,UK,Oxford,www.tatacliq.com,13297,Y,
8287,172,Neo,241,Smart TV,Electronics,Internet Banking,5,5398,2022-02-15 13:22:32,Australia,Brisbane,www.flipkart.com,95095,N,Timeout
8288,107,Joe Smith,209,Highlighters,Stationery,UPI,13,951,2021-03-21 12:22:50,India,Mumbai,www.ebay.in,16808,N,Insufficient Funds
8289,120,Joe Smith,252,Notebook,Stationery,UPI,46,8749,2022-11-23 12:38:08,UK,Manchester,www.amazon.com,24646,Y,
8290,185,,203,Pressure Cooker,Home & Kitchen,UPI,26,993,2023-04-25 05:09:10,USA,Boston,www.amazon.com,82190,Y,
8291,134,Mary Jane,283,T-Shirts,Clothing,Internet Banking,21,9993,2021-01-28 15:44:24,Australia,Brisbane,www.tatacliq.com,11172,Y,
8292,140,Trinity,278,Gaming Console,Electronics,Card,40,2028,2023-09-15 14:40:28,USA,Boston,www.amazon.com,87248,N,Invalid CVV
8293,104,John Smith,234,Spatulas,Home & Kitchen,Wallet,39,7867,2022-08-02 23:45:40,USA,Boston,www.ebay.in,82669,N,Timeout
8294,179,Mary Jane,292,Comics,Books,Wallet,24,5747,2023-11-26 07:42:30,India,Bengaluru,www.flipkart.com,91557,N,Invalid CVV
8295,199,Trinity,292,Classics,Books,Card,16,7054,2021-09-21 03:44:33,USA,New York,www.amazon.com,62746,N,Invalid CVV
8296,196,Joe Smith,246,Textbooks,Books,Internet Banking,1,4898,2021-07-08 19:57:43,Australia,Sydney,www.flipkart.com,59139,N,Invalid CVV
8297,187,Mary Jane,237,Air Fryer,Home & Kitchen,UPI,31,5562,2023-06-21 22:23:08,USA,New York,www.ebay.in,54861,Y,
8298,195,Joe Smith,214,Air Fryer,Home & Kitchen,Internet Banking,16,7945,2021-09-13 17:54:39,Australia,Brisbane,www.amazon.com,58938,N,Insufficient Funds
8299,183,John Smith,221,Dresses,Clothing,UPI,12,2276,2022-02-26 06:29:17,Australia,Melbourne,www.tatacliq.com,60890,N,Invalid CVV
8300,168,Joe Smith,245,Young Adult,Books,Card,10,319,2023-12-18 04:45:54,UK,London,www.flipkart.com,10553,Y,
8301,162,Joe Smith,237,Paper Clips,Stationery,Internet Banking,42,2851,2022-10-30 11:26:01,Australia,Sydney,www.flipkart.com,20651,Y,
8302,196,John Smith,214,Fitness Tracker,Electronics,Card,5,8268,2021-11-20 20:17:56,UK,Manchester,www.ebay.in,36706,N,Insufficient Funds
8303,179,Joe Smith,218,Chopping Board,Home & Kitchen,Wallet,43,6696,2023-12-03 02:47:49,USA,Chicago,www.tatacliq.com,18313,N,Insufficient Funds
8304,103,Trinity,250,Young Adult,Books,Wallet,3,3059,2021-11-21 05:18:49,UK,Manchester,www.ebay.in,35487,Y,
8305,196,Joe Smith,211,Memoir,Books,Wallet,27,3411,2023-07-25 14:53:25,Germany,Hamburg,www.amazon.com,48731,Y,
8306,162,Joe Smith,237,Notebook,Stationery,Internet Banking,33,2069,2021-06-13 01:23:17,USA,Chicago,www.tatacliq.com,30648,Y,
8307,181,Joe Smith,250,Comics,Books,Card,34,3280,2022-03-22 17:14:36,Germany,Berlin,www.ebay.in,45095,N,Invalid CVV
8308,150,,300,Letter Opener,Stationery,UPI,23,2689,2021-09-10 16:51:03,Germany,Hamburg,www.amazon.com,56031,Y,
8309,185,John Smith,203,Jeans,Clothing,UPI,2,7894,2023-05-05 12:31:18,India,Mumbai,www.ebay.in,38621,Y,
8310,169,Joe Smith,224,Sportswear,Clothing,Card,-34,6891,2022-08-16 13:35:56,Germany,Hamburg,www.tatacliq.com,86291,N,Invalid CVV
8311,107,Trinity,269,Young Adult,Books,Internet Banking,50,528,2021-01-07 01:31:05,Germany,Munich,www.tatacliq.com,81425,N,Invalid CVV
8312,178,Mary Jane,238,Letter Opener,Stationery,Card,6,4651,2022-10-30 17:32:28,Germany,Munich,www.amazon.com,59225,Y,
8313,133,Neo,220,Tablet,Electronics,UPI,29,9158,2022-08-10 08:01:52,UK,Manchester,www.flipkart.com,76702,Y,
8314,166,Neo,288,Blouses,Clothing,Wallet,45,7709,2021-10-21 09:36:49,Germany,Munich,www.amazon.com,18436,Y,
8315,189,Trinity,222,Cookbooks,Books,Card,20,5384,2022-01-18 20:37:25,Australia,Brisbane,www.amazon.com,86465,Y,
8316,114,Mary Jane,281,Pressure Cooker,Home & Kitchen,Wallet,24,6373,2021-02-03 11:03:45,Australia,Brisbane,www.ebay.in,56455,Y,
8317,176,Mary Jane,212,Measuring Cups,Home & Kitchen,Wallet,28,2102,2022-10-10 17:40:58,USA,Chicago,www.ebay.in,66276,Y,
8318,136,John Smith,214,Underwear,Clothing,Wallet,47,4728,2023-01-11 06:37:50,UK,Manchester,www.tatacliq.com,13007,N,Timeout
8319,101,Mary Jane,268,Sticky Notes,Stationery,Card,23,769,2023-06-19 15:30:08,India,Mumbai,www.ebay.in,18861,N,Insufficient Funds
8320,116,Mary Jane,200,File Folder,Stationery,Wallet,12,2016,2021-02-08 06:26:12,India,Mumbai,www.ebay.in,75665,N,Insufficient Funds
8321,174,Joe Smith,275,Toaster,Home & Kitchen,Internet Banking,-13,2854,2021-08-18 13:19:25,India,Mumbai,www.amazon.com,56056,N,Timeout
8322,118,Mary Jane,264,Travel Books,Books,Card,41,2432,2021-08-08 04:57:20,Germany,Berlin,www.flipkart.com,81165,Y,
8323,173,Mary Jane,221,Glue Stick,Stationery,Invalid,29,2113,2021-05-26 03:36:04,UK,London,www.tatacliq.com,42791,Y,
8324,185,Neo,269,Pants,Clothing,Internet Banking,10,1209,2022-01-16 05:11:35,Germany,Berlin,www.tatacliq.com,69191,Y,
8325,100,Joe Smith,271,Comics,Books,Invalid,16,4054,2022-04-09 13:44:40,Australia,Brisbane,www.flipkart.com,44562,Y,
8326,134,Joe Smith,263,Poetry,Books,Wallet,3,265,2021-07-29 12:46:44,Germany,Berlin,www.ebay.in,95217,N,Timeout
8327,110,Mary Jane,263,Dish Rack,Home & Kitchen,Card,44,7864,2022-03-13 20:26:10,India,Bengaluru,www.ebay.in,49589,Y,
8328,109,Mary Jane,230,Headphones,Electronics,UPI,46,2787,2022-07-10 23:07:53,USA,Chicago,www.ebay.in,62546,N,Timeout
8329,169,Neo,290,Home Theater System,Electronics,Card,14,553,2022-04-25 20:14:17,Australia,Sydney,www.tatacliq.com,54004,N,Invalid CVV
8330,159,Trinity,256,Wireless Router,Electronics,Internet Banking,40,1149,2022-04-18 02:24:59,UK,London,www.tatacliq.com,31900,Y,
